id,for_user_id,round_id,item,idea_content,rater1,rater2,rater3,rater4
20591,2060,1,box,ant farm,3,3,2,3
20592,2060,1,box,turtle shell,3,3,2,3
20593,2060,1,box,bear trap,2,3,2,3
20594,2060,1,box,race car,1,2,1,2
20595,2061,1,box,desk,1,1,1,2
20596,2061,1,box,hat,1,1,1,1
20597,2061,1,box,table,1,1,1,1
20598,2061,1,box,shoes,1,1,1,1
20599,2061,1,box,fort,1,1,1,1
20600,2061,1,box,toilet,2,1,1,1
20601,2061,1,box,bed,1,1,1,1
20602,2061,1,box,house,1,1,1,1
20603,2061,1,box,shelf,2,1,1,2
20604,2061,1,box,couch,2,1,2,2
20605,2061,1,box,dress,1,1,2,2
20606,2061,1,box,stool,1,1,1,1
20607,2061,1,box,stand,1,1,1,1
20608,2061,1,box,chair,1,1,1,1
20609,2061,1,box,sled,1,1,1,1
20610,2061,1,box,outfit,1,1,2,1
20611,2061,1,box,self,1,1,1,1
20612,2061,1,box,shield,1,1,2,2
20613,2061,1,box,pet bed,1,1,1,1
20614,2061,1,box,hold clothes,1,1,1,1
20615,2062,1,box,Pretend its a shield,1,1,2,2
20616,2062,1,box,Make a robot,2,1,2,2
20617,2062,1,box,Make a fort,1,1,1,1
20618,2062,1,box,Make a costume,1,1,1,2
20619,2062,1,box,Flatten it and make a sled,1,1,2,1
20620,2062,1,box,Make it a drum,1,2,1,3
20621,2062,1,box,Make a soccer  basketball goal,3,1,2,3
20622,2063,1,box,put it over an area to kill the plant growth,3,4,2,4
20623,2063,1,box,house small pets,1,1,1,1
20624,2063,1,box,flatten and use as surface to bare down on,1,1,2,2
20625,2063,1,box,giant manual fan,3,3,2,4
20626,2063,1,box,stair sled,1,1,1,3
20627,2063,1,box,a small sandbox,2,3,2,3
20628,2063,1,box,cigarette filter,3,3,2,3
20629,2063,1,box,used to create a sound absorbing recording studio,4,3,3,4
20630,2064,1,box,Storage,1,1,1,1
20631,2064,1,box,stand,1,1,1,1
20632,2064,1,box,chair,1,1,1,1
20633,2064,1,box,steps,1,1,1,1
20634,2064,1,box,robot costume,2,1,2,2
20635,2064,1,box,nightstand,1,1,1,2
20636,2064,1,box,alien costume,2,1,2,2
20637,2064,1,box,door prop,1,1,2,1
20638,2064,1,box,play television,1,1,1,2
20639,2064,1,box,workout equipment,2,1,1,2
20640,2064,1,box,display case,1,1,1,3
20641,2064,1,box,play house,1,1,1,1
20642,2065,1,box,Build a spaceship  use it as a sled  a makeshift tent when camping  to make a robot costume,2,1,2,1
20643,2066,1,box,a mask,1,1,2,3
20644,2066,1,box,a sled,1,1,2,1
20645,2066,1,box,a very ineffective helmet,1,2,3,3
20646,2066,1,box,a source of cardboard to make other things,1,1,2,1
20647,2066,1,box,A shadow that can be hung on the wall,2,2,2,3
20648,2066,1,box,A miniature house for a small pet,2,1,1,2
20649,2066,1,box,something to put heavy things in and slide them across the floor more easily,3,1,1,3
20650,2067,1,box,desk,1,1,1,2
20651,2067,1,box,doghouse,1,1,1,1
20652,2067,1,box,sled,1,1,1,1
20653,2067,1,box,play fort,1,1,1,1
20654,2067,1,box,punching bag,2,3,2,3
20655,2067,1,box,writing to do lists,1,1,2,3
20656,2067,1,box,target practice,2,1,2,2
20657,2068,1,box,bed,1,1,1,1
20658,2068,1,box,Car,1,1,1,2
20659,2068,1,box,purse,1,1,2,1
20660,2068,1,box,playhouse,1,1,1,1
20661,2068,1,box,earring,2,1,2,2
20662,2071,1,box,window,1,1,2,2
20663,2071,1,box,hat,1,1,1,1
20664,2071,1,box,table,1,1,1,1
20665,2071,1,box,shoes,1,1,1,1
20666,2071,1,box,fort,1,1,1,1
20667,2071,1,box,canvas,1,1,1,2
20668,2071,1,box,chair,1,1,1,1
20669,2071,1,box,stage,2,2,2,3
20670,2071,1,box,cave,2,1,2,2
20671,2071,1,box,boat,1,1,1,2
20672,2071,1,box,shield,1,1,2,2
20673,2071,1,box,candle holder,2,2,2,3
20674,2071,1,box,projector when you cut out the hole,3,4,2,4
20675,2072,1,box,Home,1,1,1,1
20676,2072,1,box,Plate,2,1,2,1
20677,2072,1,box,Food,1,1,2,1
20678,2072,1,box,Make a play town for small animals,2,1,2,4
20679,2072,1,box,Wings,2,2,2,2
20680,2072,1,box,Casket,2,2,2,2
20681,2072,1,box,Marker,1,1,2,2
20682,2072,1,box,Art,1,1,1,1
20683,2072,1,box,Dance on,1,1,2,3
20684,2072,1,box,Clock,2,2,2,2
20685,2072,1,box,Clothes,1,1,1,1
20686,2072,1,box,Patterns,1,1,2,1
20687,2072,1,box,Filter,3,3,2,3
20688,2072,1,box,Shovel,1,2,2,3
20689,2072,1,box,Elephant ears,4,3,3,4
20690,2072,1,box,Pizza tray,2,2,2,3
20691,2072,1,box,Design weaponry,1,1,1,2
20692,2072,1,box,Make hats,1,1,1,2
20693,2073,1,box,hat,1,1,1,1
20694,2073,1,box,storage,1,1,1,1
20695,2073,1,box,poster,2,1,2,2
20696,2073,1,box,a clubhouse,1,1,2,2
20697,2073,1,box,costume,1,1,1,2
20698,2073,1,box,chair,1,1,1,1
20699,2073,1,box,sled,1,1,1,1
20700,2073,1,box,ottoman,2,1,1,2
20701,2073,1,box,flower pot,2,2,2,2
20702,2073,1,box,step stool,1,1,1,1
20703,2073,1,box,dog pen,1,1,1,1
20704,2074,1,box,Fort,1,1,1,1
20705,2074,1,box,Stool,1,1,1,1
20706,2074,1,box,Costume,1,1,1,2
20707,2074,1,box,Painting Canvas,1,1,2,2
20708,2074,1,box,Foot Rest,1,1,1,1
20709,2075,1,box,using it as notebook paper,1,1,2,2
20710,2075,1,box,rolling the down the hill so it can be chased by a dog,1,3,2,3
20711,2075,1,box,using the as an imaginary space ship into space,2,1,1,2
20712,2075,1,box,using the as a sled,1,1,1,1
20713,2075,1,box,using the as a jacket,1,2,2,2
20714,2075,1,box,using the  as a hat,1,2,1,1
20715,2075,1,box,using pieces of the to incorporate in mixed medium art,1,2,2,3
20716,2076,1,box,home,1,1,1,1
20717,2076,1,box,gift,1,1,1,1
20718,2076,1,box,storage,1,1,1,1
20719,2076,1,box,seat,1,1,1,1
20720,2076,1,box,collecting,1,1,2,1
20721,2076,1,box,cooking,1,1,2,2
20722,2076,1,box,cooking,1,1,2,2
20723,2076,1,box,idea,1,1,1,1
20724,2076,1,box,decorating,1,1,1,1
20725,2076,1,box,steps,1,1,1,1
20726,2076,1,box,shelter,1,1,1,1
20727,2076,1,box,gathering,1,1,1,1
20728,2076,1,box,transporting,1,2,1,1
20729,2076,1,box,sandbox,2,2,2,3
20730,2076,1,box,separation,2,1,1,2
20731,2076,1,box,organizing,1,1,1,1
20732,2076,1,box,shielding,1,1,2,2
20733,2076,1,box,height adjustment,1,2,2,2
20734,2077,1,box,an easel,2,1,2,3
20735,2078,1,box,Hide away messy/ugly things,1,1,2,2
20736,2078,1,box,use the cardboard for a photo lighting project,3,2,3,3
20737,2078,1,box,Cat home,1,1,1,1
20738,2078,1,box,A poor person TV stand,1,1,2,3
20739,2079,1,box,hat,1,1,1,1
20740,2079,1,box,storage,1,1,1,1
20741,2079,1,box,cage,1,1,1,1
20742,2079,1,box,shelf,2,1,1,2
20743,2079,1,box,suitcase,1,1,1,2
20744,2079,1,box,chair,1,1,1,1
20745,2079,1,box,present,1,1,1,1
20746,2079,1,box,diorama,2,3,2,3
20747,2079,1,box,pedestal,1,1,2,2
20748,2079,1,box,incense,2,2,1,2
20749,2079,1,box,lunchbox,1,1,1,1
20750,2079,1,box,trashcan,1,1,1,1
20751,2079,1,box,lampshade,2,2,2,3
20752,2079,1,box,collage material,1,2,2,3
20753,2079,1,box,dark place,1,1,3,1
20754,2079,1,box,trophy case,2,2,2,3
20755,2079,1,box,doll house,2,1,2,2
20756,2079,1,box,homemade paper,2,1,2,2
20757,2080,1,box,A cardboard place to live after college  a hat  a storage place for more    an obstacle  a sled  a hiding place,1,2,3,2
20758,2081,1,box,door,1,1,2,1
20759,2081,1,box,fan,2,2,2,3
20760,2081,1,box,fort,1,1,1,1
20761,2081,1,box,flooring,1,1,2,2
20762,2081,1,box,lamp shade,2,2,2,3
20763,2081,1,box,magic trick,1,1,1,2
20764,2081,1,box,play pen,1,1,1,2
20765,2081,1,box,cat bed,1,1,1,1
20766,2081,1,box,school project,1,1,1,1
20767,2081,1,box,fake car,1,1,1,2
20768,2081,1,box,fake computer,1,1,2,2
20769,2082,1,box,storage,1,1,1,1
20770,2082,1,box,television,2,1,1,1
20771,2082,1,box,house,1,1,1,1
20772,2082,1,box,library,2,1,1,2
20773,2082,1,box,art,1,1,1,1
20774,2082,1,box,bookshelf,2,1,1,2
20775,2082,1,box,clothing,1,1,1,1
20776,2082,1,box,bathtub,1,1,2,2
20777,2082,1,box,wallpaper,1,1,2,3
20778,2082,1,box,skateboard,2,1,2,2
20779,2082,1,box,secret getaway,2,2,3,3
20780,2082,1,box,rocket ship,2,1,2,2
20781,2082,1,box,doll house,2,1,2,2
20782,2082,1,box,hiding place,1,1,2,2
20783,2082,1,box,dog house,1,1,1,1
20784,2082,1,box,time machine,2,1,2,2
20785,2083,1,box,Storm shelter for a mouse,3,3,2,4
20786,2083,1,box,Untrustworthy boat,1,2,2,3
20787,2083,1,box,Stepping stool for a little person,1,1,1,1
20788,2083,1,box,Hiding place for a birthday present,1,1,2,2
20789,2083,1,box,House for a family of cardboard people,2,3,3,3
20790,2083,1,box,Personal space measurer,2,3,2,3
20791,2083,1,box,Storage for a smaller,1,1,1,1
20792,2084,1,box,using it as a Frisbee,1,1,2,2
20793,2084,1,box,coloring room,1,1,3,3
20794,2084,1,box,playing catch,1,1,2,2
20795,2084,1,box,dropping it off a building,1,1,2,2
20796,2084,1,box,using it as a shield,1,1,2,2
20797,2084,1,box,smoking inside it,2,1,2,2
20798,2084,1,box,make it your home,1,1,1,1
20799,2085,1,box,shoes,1,1,1,1
20800,2085,1,box,fort,1,1,1,1
20801,2085,1,box,shelves,2,1,1,2
20802,2085,1,box,color on it,1,1,1,2
20803,2085,1,box,furniture,1,1,1,1
20804,2085,1,box,art,1,1,1,1
20805,2085,1,box,clothes,1,1,1,1
20806,2085,1,box,tunnel,2,1,2,2
20807,2085,1,box,plate/bowl,2,1,2,1
20808,2085,1,box,use it as a stool,1,1,1,1
20809,2085,1,box,arts and crafts,1,1,1,1
20810,2085,1,box,holds things,1,1,1,1
20811,2085,1,box,hide things,1,1,2,2
20812,2085,1,box,make tools,1,1,2,2
20813,2085,1,box,cover things up,1,2,1,1
20814,2085,1,box,use it as a ball,1,1,2,1
20815,2086,1,box,tv,2,1,1,2
20816,2086,1,box,you can kick it around like a ball,1,1,2,1
20817,2086,1,box,you can make a fort out of it,1,2,1,1
20818,2086,1,box,car,1,1,1,2
20819,2086,1,box,spaceship,1,1,1,2
20820,2086,1,box,use it to take out your aggression by completely mutilating the and stomping on it,2,1,2,3
20821,2086,1,box,you can use it as a chair long as you put something sturdy under it,2,2,1,1
20822,2086,1,box,practice your balance by balancing the  on your head,4,2,3,4
20823,2086,1,box,exercise by jumping in and out of the,2,2,1,1
20824,2086,1,box,hide and seek,1,1,2,2
20825,2086,1,box,you can turn it into dices,3,4,3,3
20826,2087,1,box,table,1,1,1,1
20827,2087,1,box,food,1,1,2,1
20828,2087,1,box,furniture,1,1,1,1
20829,2087,1,box,plane,1,1,2,2
20830,2087,1,box,clothing,1,1,1,1
20831,2087,1,box,Spaceship,1,1,1,2
20832,2087,1,box,skyscraper,1,2,2,2
20833,2087,1,box,dispensers,2,1,2,3
20834,2087,1,box,shield,1,1,2,2
20835,2087,1,box,Teleporting,1,1,3,2
20836,2087,1,box,Imagination ship,2,1,3,2
20837,2087,1,box,smart house,1,1,3,2
20838,2088,1,box,Put your head in it for meditation,2,3,2,4
20839,2088,1,box,Cut the edges to make a prism like shape and make a chandelier out of it,3,5,3,4
20840,2088,1,box,Grow plants in it,2,2,2,2
20841,2088,1,box,Cut it up into slices to make mats,1,2,2,3
20842,2089,1,box,desk,1,1,1,2
20843,2089,1,box,shoes,1,1,1,1
20844,2089,1,box,closet,1,1,1,2
20845,2089,1,box,house,1,1,1,1
20846,2089,1,box,dress,1,1,2,2
20847,2089,1,box,canvas,1,1,1,2
20848,2089,1,box,bowl,1,1,1,2
20849,2089,1,box,helmet,1,1,2,2
20850,2089,1,box,pillow,1,1,2,2
20851,2089,1,box,backpack,2,1,2,2
20852,2089,1,box,balloon,2,1,3,2
20853,2089,1,box,sled,1,1,1,1
20854,2089,1,box,A pedestal,1,1,2,1
20855,2089,1,box,dart board,4,3,3,3
20856,2089,1,box,frisbee,1,2,2,3
20857,2089,1,box,hiding spot,1,1,2,2
20858,2089,1,box,wall art,1,2,2,1
20859,2089,1,box,craft supplies,1,1,1,2
20860,2089,1,box,boxing practice,2,2,2,2
20861,2090,1,box,Some people could find it interesting to make a hat out of it because the flaps could look like a ball cap and then you could decorate it as much as you wanted to,2,2,1,2
20862,2090,1,box,You can make a house out of a big like the refrigerator one  and carving a door and windows out of it Then you could decorate as much as you want my brother and I have done this in the past,2,2,1,2
20863,2091,1,box,Cut it up and make signs out of the,1,1,1,2
20864,2091,1,box,Use a as a footrest,1,1,1,2
20865,2091,1,box,Use a as a doorstop,1,1,1,1
20866,2091,1,box,Use a as a storage space,1,1,1,1
20867,2091,1,box,Use it as a laundry hamper,1,1,1,2
20868,2091,1,box,Use it as a table by taping it up,1,1,1,1
20869,2091,1,box,Use it to build a fort for kids to play,1,1,1,1
20870,2091,1,box,Use it as a step stool,1,1,1,1
20871,2091,1,box,Use it as a chair,1,1,1,1
20872,2091,1,box,Use it to move,1,1,1,1
20873,2092,1,box,Cement block mold,2,3,3,3
20874,2092,1,box,Mini garden,2,2,2,3
20875,2092,1,box,Makeshift sled,1,1,1,1
20876,2092,1,box,A serving dish,2,1,2,2
20877,2092,1,box,A bed for a pet,1,1,1,1
20878,2093,1,box,Use it as a painting canvas,1,2,2,2
20879,2093,1,box,Use it to tape to the bottom of shoes so they don't get messed up,2,3,1,3
20880,2093,1,box,Cover windshield from snow,5,4,2,2
20881,2093,1,box,Use it to fold clothes neatly,1,1,2,3
20882,2093,1,box,Use it to iron on,2,2,2,3
20883,2094,1,box,table,1,1,1,1
20884,2094,1,box,seat,1,1,1,1
20885,2094,1,box,cell phone speaker,3,2,2,3
20886,2094,1,box,dog bath tub,2,1,1,3
20887,2094,1,box,ant farm,3,3,2,3
20888,2094,1,box,protection,2,1,2,2
20889,2094,1,box,soundproofing,4,2,3,3
20890,2095,1,box,something to cross mud,3,2,2,3
20891,2095,1,box,shelf for a flower pot,2,2,1,3
20892,2095,1,box,sled,1,1,1,1
20893,2095,1,box,stencil,1,2,2,3
20894,2095,1,box,soggy boat,1,2,2,3
20895,2095,1,box,mouse house,2,1,2,1
20896,2096,1,box,Tupperware replacement for storing food,1,2,1,2
20897,2096,1,box,a replacement for a tortoise shell,3,3,2,4
20898,2096,1,box,a bath tub,2,1,2,2
20899,2096,1,box,a replacement for a shoe,1,1,2,1
20900,2097,1,box,A wooden could be used as a boat for a small child,1,1,2,3
20901,2097,1,box,A refrigerator  could be a rocket ship,3,1,2,3
20902,2097,1,box,If it has a lid  it could be a talking if one drew a face on it,1,2,2,3
20903,2097,1,box,If its a wooden  it can be used as a shelving unit on a wall,2,1,1,3
20904,2097,1,box,A small jewelry should be a bed for a mouse,2,2,3,4
20905,2098,1,box,fence,1,1,2,3
20906,2098,1,box,put wheels on it and make it a wheelbarrow,3,3,2,4
20907,2098,1,box,solar eclipse viewer,3,2,2,4
20908,2098,1,box,umbrella,1,1,1,2
20909,2098,1,box,cat toy,1,1,1,2
20910,2098,1,box,place to hide,1,1,2,2
20911,2099,1,box,kick it as hard as you can  you'll never know where it will bounce,1,1,2,2
20912,2099,1,box,pretend its a racecar,1,1,1,2
20913,2099,1,box,tape it up as a makeshift basketball hoop  got to cut the bottom out,3,2,2,3
20914,2099,1,box,cut off the flaps and use them as wings,2,2,2,3
20915,2099,1,box,Pretend spaceship,2,1,2,2
20916,2099,1,box,wear it on your back like a turtle,3,3,3,2
20917,2099,1,box,cut the bottom out and wear it as armor,1,1,2,2
20918,2099,1,box,put a little  on the end of each hand to feel like an old videogame character,3,4,4,4
20919,2099,1,box,hide inside it to scare people,1,1,2,2
20920,2099,1,box,tape it up and you can mail yourself somewhere,2,1,3,3
20921,2099,1,box,cut eyeholes out and its a helmet,1,1,2,3
20922,2100,1,box,base for a sand castle,2,3,2,3
20923,2100,1,box,Hat for the tin man,2,2,2,3
20924,2100,1,box,a computer parts storage,1,1,1,1
20925,2100,1,box,sled,1,1,1,1
20926,2100,1,box,shield,1,1,2,2
20927,2100,1,box,a canoe,2,2,1,3
20928,2100,1,box,container to hold birds feathers,1,1,2,3
20929,2100,1,box,Paneling for a tiny home,2,2,2,4
20930,2100,1,box,a base for a voltaic cell,2,4,3,3
20931,2100,1,box,if tied on  a tool to keep your feet dry when walking through puddles,2,2,2,3
20932,2101,1,box,Desk,1,1,1,2
20933,2101,1,box,Something to step on for reaching,1,1,1,1
20934,2101,1,box,Puppet show stage,2,3,2,3
20935,2101,1,box,Costume,1,1,1,2
20936,2101,1,box,Wire organizer,2,2,1,2
20937,2101,1,box,A house for a cat,1,1,1,1
20938,2101,1,box,Living room coffee table,1,1,1,2
20939,2102,1,box,floatie,3,3,2,3
20940,2102,1,box,hat,1,1,1,1
20941,2102,1,box,toys,1,1,1,1
20942,2102,1,box,shoes,1,1,1,1
20943,2102,1,box,seat,1,1,1,1
20944,2102,1,box,jewelry,1,1,1,1
20945,2102,1,box,bed,1,1,1,1
20946,2102,1,box,House,1,1,1,1
20947,2102,1,box,car,1,1,1,2
20948,2102,1,box,Wings,2,2,2,2
20949,2102,1,box,clothes,1,1,1,1
20950,2102,1,box,sled,1,1,1,1
20951,2102,1,box,ice skating,1,2,2,3
20952,2102,1,box,surfboard,2,2,2,3
20953,2102,1,box,step ladder,1,1,1,1
20954,2102,1,box,prosthetic limb,3,3,3,4
20955,2102,1,box,cast for arm,3,3,3,3
20956,2102,1,box,punching bag,2,3,2,3
20957,2104,1,box,Desk,1,1,1,2
20958,2104,1,box,Hat,1,1,1,1
20959,2104,1,box,Shoe,1,1,1,1
20960,2104,1,box,Boat a bad one,1,1,1,2
20961,2104,1,box,Fort,1,1,1,1
20962,2104,1,box,Drum,1,2,2,3
20963,2104,1,box,Coffin,2,2,2,2
20964,2104,1,box,Decor,1,1,1,1
20965,2104,1,box,Bookshelf,2,1,1,2
20966,2104,1,box,Kite,3,2,2,3
20967,2104,1,box,Spaceship,1,1,1,2
20968,2104,1,box,Boat,1,1,1,2
20969,2104,1,box,Bathtub,1,1,2,2
20970,2104,1,box,Cubby,1,1,1,2
20971,2104,1,box,Ball pit,2,3,2,3
20972,2104,1,box,Foot stool,1,1,1,1
20973,2104,1,box,Cat house,1,1,1,1
20974,2104,1,box,Computer stand,1,1,2,2
20975,2104,1,box,Sign material,1,1,1,2
20976,2106,1,box,Draw/color it to be a spaceship for a child to play in,2,1,1,2
20977,2106,1,box,watch a cat try to fit into a smaller,1,1,2,3
20978,2106,1,box,turn it into a fort,1,1,1,1
20979,2106,1,box,turn it into a opera house for ants,5,5,3,5
20980,2107,1,box,A home,1,1,1,1
20981,2107,1,box,You can make an airplane  for a child,1,3,2,2
20982,2107,1,box,step stool,1,1,1,1
20983,2107,1,box,Foot rest,1,1,1,1
20984,2107,1,box,place to hold a bunch of junk,1,1,1,1
20985,2107,1,box,If you take it apart you can use it as a mat to break dance,1,2,2,3
20986,2107,1,box,A hiding place when playing hide and go seek,1,1,2,3
20987,2107,1,box,Use it as a table,1,1,1,1
20988,2107,1,box,Use it as a chair,1,1,1,1
20989,2108,1,box,table,1,1,1,1
20990,2108,1,box,seat,1,1,1,1
20991,2108,1,box,bed,1,1,1,1
20992,2108,1,box,car,1,1,1,2
20993,2108,1,box,canvas,1,1,1,2
20994,2108,1,box,clothes,1,1,1,1
20995,2108,1,box,shelter,1,1,1,1
20996,2108,1,box,puppet showcase,2,3,2,3
20997,2108,1,box,umbrella,1,1,1,2
20998,2108,1,box,raincoat,1,1,2,2
20999,2108,1,box,flotation device,3,2,2,3
21000,2108,1,box,drum set,1,2,2,3
21001,2108,1,box,book organizer,2,1,1,2
21002,2108,1,box,dog house,1,1,1,1
21003,2111,1,box,hat,1,1,1,1
21004,2111,1,box,Shoe,1,1,1,1
21005,2111,1,box,car if you attach wheels,1,1,1,2
21006,2111,1,box,helmet,1,1,2,2
21007,2111,1,box,pillow,1,1,2,2
21008,2111,1,box,chair,1,1,1,1
21009,2111,1,box,kite,3,2,2,3
21010,2111,1,box,blanket,1,1,2,2
21011,2111,1,box,Skirt,1,1,2,2
21012,2111,1,box,flower pot,2,2,2,2
21013,2111,1,box,hiding spot,1,1,2,2
21014,2111,1,box,canvas for drawing,1,1,1,2
21015,2111,1,box,staple holder,1,1,2,2
21016,2111,1,box,surf board,2,2,2,3
21017,2111,1,box,Dog bed,2,1,1,1
21018,2111,1,box,Dog house,1,1,1,1
21019,2112,1,box,to fill with other    one of which contains a present make sure to put things in other   so they don't know which one has the present in it,1,1,1,2
21020,2112,1,box,Sliding down a rock quarry,3,1,2,3
21021,2112,1,box,Holding for a Halloween costume because you're outside the,3,3,3,4
21022,2112,1,box,Hiding in to scare someone not original  but definitely fun,1,1,2,2
21023,2113,1,box,shoes,1,1,1,1
21024,2113,1,box,fort,1,1,1,1
21025,2113,1,box,as a ruler to measure with the sides of the,2,2,2,3
21026,2113,1,box,castle,1,1,1,2
21027,2113,1,box,boat,1,1,1,2
21028,2113,1,box,umbrella,1,1,1,2
21029,2113,1,box,as a shield,1,1,2,2
21030,2113,1,box,planner,1,1,2,2
21031,2113,1,box,draw a map,2,1,2,3
21032,2113,1,box,drawing board,1,1,1,2
21033,2114,1,box,Make 3D art,1,2,2,2
21034,2114,1,box,Make a mini city with,1,1,2,4
21035,2114,1,box,Use as a trash can,1,1,1,1
21036,2114,1,box,Use it to decorate the walls of a child's room,1,1,2,2
21037,2114,1,box,Shred it and use it as compost for a garden,3,4,2,3
21038,2114,1,box,Build a fort,1,1,1,1
21039,2114,1,box,Make a costume,1,1,1,2
21040,2114,1,box,Use it as a separator for a garden,3,2,2,3
21041,2115,1,box,Covering it in clay and making a design on it,2,2,2,3
21042,2115,1,box,Filling it with mirrors and shining a light in it,2,3,3,4
21043,2115,1,box,Putting electrical components in it to hide them the decorating the outside of it,1,1,1,2
21044,2115,1,box,Using it as a way to stop a vehicle from rolling away,2,2,2,2
21045,2116,1,box,personal movie theater,2,3,3,3
21046,2116,1,box,tower,1,1,2,1
21047,2116,1,box,coffin,2,2,2,2
21048,2116,1,box,stool,1,1,1,1
21049,2116,1,box,planter,2,2,2,2
21050,2116,1,box,mouse trap,2,1,2,3
21051,2116,1,box,rocket ship,2,1,2,2
21052,2116,1,box,dog house,1,1,1,1
21053,2117,1,box,use in boxing matches you must from inside your,2,4,3,3
21054,2117,1,box,use the as stairs like clouds in Mario video games,1,3,3,4
21055,2117,1,box,use   to decorate the walls,1,1,2,1
21056,2117,1,box,collectable items,1,1,1,1
21057,2117,1,box,wear the   as a costume,1,2,1,2
21058,2117,1,box,make alike a book bag so you will only use book instead of book bags,2,2,3,3
21059,2117,1,box,use   as a sort of sketch pad,1,2,2,2
21060,2117,1,box,use a single as a reminder to always think outside the,2,3,3,3
21061,2117,1,box,design a that will work as a boat,2,2,1,2
21062,2120,1,box,sheet,1,2,2,2
21063,2120,1,box,Put old food in,1,1,1,1
21064,2120,1,box,Food,1,1,2,1
21065,2120,1,box,mattress,1,1,1,2
21066,2120,1,box,a dress,1,1,2,1
21067,2120,1,box,shirt,1,1,2,1
21068,2120,1,box,Shelter,1,1,1,1
21069,2120,1,box,Cover a sunroof,2,3,2,1
21070,2120,1,box,Workout equipment,2,1,1,2
21071,2121,1,box,cinema,2,2,2,3
21072,2121,1,box,storage,1,1,1,1
21073,2121,1,box,kitchen,1,1,1,2
21074,2121,1,box,fort,1,1,1,1
21075,2121,1,box,bed,1,1,1,1
21076,2121,1,box,car,1,1,1,2
21077,2121,1,box,coffin,2,2,2,2
21078,2121,1,box,oven,1,1,2,3
21079,2121,1,box,camcorder,2,1,2,2
21080,2121,1,box,freezer,1,1,2,2
21081,2121,1,box,costume,1,1,1,2
21082,2121,1,box,mountain,1,1,3,2
21083,2121,1,box,register,1,1,2,1
21084,2121,1,box,helmet,1,1,2,2
21085,2121,1,box,be a robot,2,1,2,2
21086,2121,1,box,bookshelf,2,1,1,2
21087,2121,1,box,ship,2,1,1,2
21088,2121,1,box,playhouse,1,1,1,1
21089,2121,1,box,saloon,1,2,3,3
21090,2121,1,box,transformer,1,3,2,2
21091,2121,1,box,boat,1,1,1,2
21092,2121,1,box,rocket,2,1,2,2
21093,2121,1,box,submarine,2,3,2,3
21094,2121,1,box,jail,2,1,2,3
21095,2121,1,box,magic prop,1,1,1,2
21096,2121,1,box,boombox,3,2,2,2
21097,2121,1,box,sleigh,2,1,1,2
21098,2121,1,box,igloo,3,1,2,3
21099,2121,1,box,poker table,2,2,2,3
21100,2121,1,box,fire truck,1,1,2,3
21101,2121,1,box,space ship,1,1,1,2
21102,2121,1,box,race car,1,2,1,2
21103,2121,1,box,secret lab,2,3,3,3
21104,2122,1,box,storage,1,1,1,1
21105,2122,1,box,fort,1,1,1,1
21106,2122,1,box,chair,1,1,1,1
21107,2122,1,box,door stopper,1,1,2,1
21108,2122,1,box,shield,1,1,2,2
21109,2122,1,box,dollhouse,2,1,2,2
21110,2122,1,box,rain hat,1,1,2,2
21111,2122,1,box,hide out location,1,1,2,2
21112,2123,1,box,home,1,1,1,1
21113,2123,1,box,toy,1,1,1,1
21114,2123,1,box,packages,1,1,1,1
21115,2123,1,box,hat,1,1,1,1
21116,2123,1,box,table,1,1,1,1
21117,2123,1,box,storage,1,1,1,1
21118,2123,1,box,fort,1,1,1,1
21119,2123,1,box,costume,1,1,1,2
21120,2123,1,box,chair,1,1,1,1
21121,2123,1,box,holder,1,1,1,1
21122,2123,1,box,weapon,1,1,1,1
21123,2123,1,box,sled,1,1,1,1
21124,2123,1,box,barrier,1,1,1,2
21125,2123,1,box,flooring,1,1,2,2
21126,2123,1,box,cake holder,1,1,2,1
21127,2123,1,box,sun shade,2,1,2,2
21128,2123,1,box,art board,1,1,2,2
21129,2124,1,box,a home or place to sleep,1,1,1,1
21130,2124,1,box,cooler,2,2,2,2
21131,2124,1,box,recycling bin,1,1,1,1
21132,2124,1,box,book shelve,2,1,1,2
21133,2125,1,box,TOILET,2,1,1,1
21134,2125,1,box,ROBOT TORSO,2,1,2,2
21135,2125,1,box,PUPPET STAGE,2,3,2,3
21136,2125,1,box,SHIPPING CRATE FOR A LIZARD,2,1,1,3
21137,2125,1,box,PIGGY BANK,1,2,2,3
21138,2125,1,box,MEDAL FOR LAST PLACE,3,4,4,4
21139,2125,1,box,FURNITURE IN RECENTLY MOVED INTO HOUSE,1,1,2,2
21140,2125,1,box,PANTS FOR HOBO,1,2,3,3
21141,2126,1,box,Toy,1,1,1,1
21142,2126,1,box,hat,1,1,1,1
21143,2126,1,box,seat,1,1,1,1
21144,2126,1,box,seat,1,1,1,1
21145,2126,1,box,Restaurant,2,1,2,1
21146,2126,1,box,purse,1,1,2,1
21147,2126,1,box,dress,1,1,2,2
21148,2126,1,box,belt,2,2,2,2
21149,2126,1,box,pillow,1,1,2,2
21150,2126,1,box,prop,1,2,2,3
21151,2126,1,box,sunroof,1,3,2,3
21152,2126,1,box,cushion,2,1,2,2
21153,2126,1,box,bracelet,1,1,2,1
21154,2126,1,box,footwear,1,1,2,1
21155,2126,1,box,stress reliever,2,2,1,3
21156,2126,1,box,arm rest,2,1,2,3
